 (-1.888079643249511788e-03-7.544951438903808524e-03j)
 (-7.743661403656005963e-03+2.921628952026367361e-04j)
 (-7.707333564758300911e-04+7.472887039184570625e-03j)
 (7.449629306793213376e-03+2.339701652526855486e-03j)
 (3.190665245056152535e-03-6.576604843139648160e-03j)
 (-6.300957202911377196e-03-3.922157287597656528e-03j)
 (-5.194654464721679479e-03+5.679440498352050608e-03j)
 (4.742610454559326345e-03+6.186764240264893029e-03j)
 (6.614546775817871545e-03-3.522720336914062639e-03j)
 (-2.488718032836914184e-03-7.278761863708496128e-03j)
 (-7.554028034210204939e-03+1.113154888153076137e-03j)
 (-7.941722869873047417e-06+7.412281036376953264e-03j)
 (7.400505542755127231e-03+1.041738986968994115e-03j)
 (1.994168758392333898e-03-7.023084163665771658e-03j)
 (-6.472218036651611502e-03-3.474941253662109601e-03j)
 (-4.363133907318115547e-03+6.079280376434326692e-03j)
 (5.148060321807861051e-03+5.355725288391113489e-03j)
 (6.170079708099365789e-03-4.384388923645019323e-03j)
 (-3.397247791290283238e-03-6.913290023803711493e-03j)
 (-7.424128055572509592e-03+2.432982921600341814e-03j)
 (8.856320381164551085e-04+7.290201187133788993e-03j)
 (7.750608921051025356e-03-1.292181015014648481e-04j)
 (1.197695732116699219e-03-7.369141578674316857e-03j)
 (-7.060353755950927838e-03-2.821948528289795061e-03j)
 (-3.655548095703124896e-03+6.666293144226074011e-03j)
 (5.701820850372314904e-03+4.877855777740478307e-03j)
 (5.361371040344238559e-03-4.863929748535156077e-03j)
 (-3.954625129699707378e-03-6.530630588531494314e-03j)
 (-6.985166072845458950e-03+3.016529083251953073e-03j)
 (1.686494350433349627e-03+7.293715476989746406e-03j)
 (7.539012432098388637e-03-7.386088371276856119e-04j)
 (-7.293446063995361398e-03+7.018995285034179731e-04j)
 (-4.526805877685547027e-04+7.143194675445556537e-03j)
 (7.335917949676513602e-03+1.894373893737792951e-03j)
 (2.890753746032715017e-03-6.814634799957275738e-03j)
 (-6.500720977783203125e-03-3.641531467437744262e-03j)
 (-4.754526615142822335e-03+5.603289604187012066e-03j)
 (4.482631683349609479e-03+5.964698791503906736e-03j)
 (6.458511352539062292e-03-3.557105064392089826e-03j)
 (-2.523205280303955113e-03-7.026679515838622769e-03j)
 (-7.304987907409668003e-03+1.533632278442382917e-03j)
 (3.140568733215332031e-04+7.140805721282958776e-03j)
 (7.272388935089111467e-03+1.276583671569824245e-03j)
 (2.068152427673340069e-03-7.129218578338623186e-03j)
 (-6.633858680725098107e-03-3.113238811492920113e-03j)
 (-4.442541599273681398e-03+5.993640422821045269e-03j)
 (5.607407093048096154e-03+5.130152702331543420e-03j)
 (6.032528877258301267e-03-4.687974452972412318e-03j)
 (-3.593251705169677856e-03-6.489214897155762100e-03j)
 (-7.010581493377686033e-03+2.340443134307861484e-03j)
 (1.383237838745117248e-03+7.375469207763671667e-03j)
 (7.220699787139892890e-03+1.480174064636230566e-04j)
 (1.296567916870117144e-03-7.530939579010009592e-03j)
 (-6.940591335296631033e-03-2.447893619537353741e-03j)
 (-3.503165245056152378e-03+6.410074234008788889e-03j)
 (6.110899448394775668e-03+4.413161277770995955e-03j)
 (5.466945171356200894e-03-5.198752880096435894e-03j)
 (-4.220771789550781423e-03-6.031625270843506137e-03j)
 (-6.781756877899169922e-03+3.075287342071533325e-03j)
 (1.944966316223144471e-03+7.186839580535888880e-03j)
 (7.598285675048828229e-03-1.057324409484863229e-03j)
 (-4.890489578247070920e-04+7.217411994934082135e-03j)
 (3.568029403686523351e-04-7.528703212738037560e-03j)
 (7.359237670898437743e-03+1.517994403839111398e-03j)
 (2.413208484649658099e-03-6.936700344085693602e-03j)
 (-6.385207176208496094e-03-3.959250450134277170e-03j)
 (-4.642937183380126814e-03+5.555286407470703437e-03j)
 (4.699699878692627231e-03+5.608327388763427457e-03j)
 (6.270718574523925608e-03-4.177799224853515417e-03j)
 (-2.895581722259521658e-03-6.945984363555908134e-03j)
 (-7.589142322540283654e-03+1.711297035217285113e-03j)
 (5.605053901672362891e-04+7.394814491271973177e-03j)
 (7.602694034576416501e-03+7.666897773742675825e-04j)
 (1.778583526611328142e-03-7.075865268707275807e-03j)
