5529.9,17,146,-1
5533.2,18,402,-1
5534.7,18,434,-1
5535.8,18,466,-1
5537.0,19,138,-1
5538.4,19,170,-1
5539.2,19,202,-1
5546.1,21,154,-1
5547.0,21,186,-1
5547.8,21,218,-1
5548.3,21,250,-1
5549.7,21,-1,-1
5552.1,22,410,4
5553.0,22,442,-1
5559.9,23,134,-1
5561.2,24,390,-1
5561.8,24,422,-1
5565.0,24,454,4
5566.4,25,150,-1
5571.4,26,406,-1
5572.4,26,438,-1
5574.1,26,470,-1
5575.1,27,142,-1
5576.6,27,174,-1
5577.2,27,-1,-1
5577.2,27,-1,-1
5582.3,28,398,-1
5584.8,29,158,-1
5585.9,29,190,-1
5587.3,29,222,-1
5589.2,29,254,-1
5591.0,30,414,4
5592.2,30,446,-1
5598.5,31,129,-1
5599.5,32,385,-1
5600.6,32,417,-1
5603.7,33,145,-1
5605.1,33,177,-1
5605.7,33,209,-1
5610.4,34,401,-1
5611.6,34,433,-1
5614.2,35,137,-1
5615.6,35,169,-1
5616.1,35,201,-1
5618.8,36,393,-1
5622.8,37,153,-1
5623.8,37,185,-1
5625.5,37,217,-1
5626.8,37,249,-1
5629.2,38,409,-1
5630.2,38,441,-1
5632.0,38,473,-1
5640.9,40,389,-1
5642.5,41,149,-1
5643.7,41,181,-1
5645.3,41,213,-1
5647.6,42,405,-1
5648.1,42,437,-1
5648.5,42,469,-1
5652.9,43,141,-1
5655.4,43,173,-1
5656.9,44,397,-1
5658.1,44,429,5
5659.6,44,461,-1
5661.4,45,157,5
5668.2,46,413,-1
5670.0,46,445,-1
5670.9,47,131,-1
5674.6,47,163,-1
5676.1,48,387,5
5678.9,48,419,-1
5680.7,49,147,-1
5681.7,49,179,-1
5683.4,49,211,5
5685.1,49,243,5
5686.5,50,403,-1
5687.0,50,435,4
5693.4,51,139,-1
5694.8,51,171,-1
5696.8,52,395,-1
5698.2,52,427,-1
5700.1,53,155,-1
5700.7,53,187,5
5707.8,54,411,-1
5709.1,54,443,-1
5709.9,55,135,5
5713.5,55,167,-1
5715.0,56,391,5
5716.5,56,423,-1
5720.5,57,151,-1
5723.2,57,183,-1
5724.9,58,407,5
5725.7,58,439,-1
5727.8,58,471,-1
5731.1,59,143,-1
5733.3,60,399,-1
5734.4,60,431,-1
5737.1,60,463,5
5739.4,61,159,5
5739.9,61,191,5
5868.5,88,262,-1
5869.4,88,294,7
5872.4,89,22,-1
5876.1,89,54,-1
5878.6,90,278,-1
5881.9,90,-1,-1
5881.9,90,-1,-1
5882.7,91,14,-1
5884.4,91,46,-1
5885.8,91,78,7
5887.3,92,270,-1
5890.7,92,302,-1
5893.9,93,30,-1
5895.2,93,62,-1
5897.3,94,286,-1
5899.6,94,318,7
5900.0,94,350,-1
5906.5,96,257,-1
5907.2,96,289,7
5909.8,96,321,-1
5911.8,97,17,-1
5913.4,97,49,-1
5916.0,98,273,7
5918.7,98,305,-1
5919.5,98,337,-1
5921.8,99,9,-1
5922.9,99,41,-1
5924.6,99,73,-1
5928.3,100,265,-1
5930.5,101,25,-1
5931.5,101,57,-1
5932.6,101,89,-1
5933.6,101,121,7
5934.1,101,-1,-1
5937.1,102,281,7
5943.5,103,5,-1
5945.1,104,261,-1
5945.8,104,293,-1
5946.8,104,325,-1
5948.6,104,-1,-1
5948.6,104,-1,-1
5952.9,105,21,-1
5955.7,106,277,-1
5956.7,106,309,7
5959.8,107,13,-1
5961.9,107,45,-1
5962.8,107,77,-1
5966.1,108,269,-1
5968.8,109,29,-1
5972.8,109,61,-1
5973.2,110,285,-1
